Wavenumber,Intensity
1761.1671,97.421004
1763.0308,97.465163
1764.8945,97.472124
1766.7581,97.446502
1768.6218,97.435832
1770.4855,97.427138
1772.3491,97.415666
1774.2128,97.423460
1776.0765,97.431712
1777.9401,97.450515
1779.8038,97.451679
1781.6675,97.438758
1783.5312,97.444680
1785.3948,97.450340
1787.2585,97.478744
1789.1222,97.481677
1790.9858,97.437542
1792.8495,97.420054
1794.7132,97.456527
1796.5768,97.463485
1798.4405,97.439578
1800.3042,97.434176
1802.1678,97.470328
1804.0315,97.501442
1805.8952,97.487202
1807.7589,97.447796
1809.6225,97.435097
1811.4862,97.487087
1813.3499,97.530880
1815.2135,97.563605
1817.0772,97.552018
1818.9409,97.446836
1820.8045,97.428913
1822.6682,97.496286
1824.5319,97.475915
1826.3955,97.484516
1828.2592,97.516982
1830.1229,97.486308
1831.9865,97.492428
1833.8502,97.502983
1835.7139,97.511474
1837.5776,97.531923
1839.4412,97.500280
1841.3049,97.430578
1843.1686,97.365106
1845.0322,97.414187
1846.8959,97.503894
1848.7596,97.494318
1850.6232,97.508089
1852.4869,97.580902
1854.3506,97.551594
1856.2142,97.462792
1858.0779,97.463233
1859.9416,97.464032
1861.8052,97.443047
1863.6689,97.454921
1865.5326,97.456829
1867.3963,97.469864
1869.2599,97.455511
1871.1236,97.512690
1872.9873,97.612550
1874.8509,97.607982
1876.7146,97.574314
1878.5783,97.585465
1880.4419,97.552685
1882.3056,97.479360
1884.1693,97.531939
1886.0329,97.616020
1887.8966,97.549780
1889.7603,97.528109
1891.6240,97.670968
1893.4876,97.686139
1895.3513,97.648307
1897.2150,97.621221
1899.0786,97.560782
1900.9423,97.563929
1902.8060,97.604740
1904.6696,97.666469
1906.5333,97.691334
1908.3970,97.655438
1910.2606,97.610094
1912.1243,97.598468
1913.9880,97.553480
1915.8516,97.541051
1917.7153,97.587435
1919.5790,97.585336
1921.4427,97.617827
1923.3063,97.744338
1925.1700,97.794836
1927.0337,97.772698
1928.8973,97.780367
1930.7610,97.741920
1932.6247,97.723949
1934.4883,97.731521
1936.3520,97.676594
1938.2157,97.601015
1940.0793,97.663690
1941.9430,97.803764
1943.8067,97.748143
1945.6704,97.694306
1947.5340,97.773025
1949.3977,97.834217
1951.2614,97.870569
1953.1250,97.924790
1954.9887,97.899858
1956.8524,97.806566
1958.7160,97.823360
1960.5797,97.955428
1962.4434,97.864199
1964.3070,97.608853
1966.1707,97.737913
1968.0344,97.924024
1969.8980,97.845844
1971.7617,97.783037
1973.6254,97.910732
1975.4891,97.992254
1977.3527,97.715192
1979.2164,97.410217
1981.0801,97.454733
1982.9437,97.548896
1984.8074,97.483132
1986.6711,97.407371
1988.5347,97.388231
1990.3984,97.602715
1992.2621,98.001452
1994.1257,98.076416
1995.9894,97.771455
1997.8531,97.658684
1999.7167,97.966039
2001.5804,97.873218
2003.4441,97.546881
2005.3078,97.873491
2007.1714,98.198772
2009.0351,97.920547
2010.8988,97.619100
2012.7624,97.673432
2014.6261,97.887501
2016.4898,98.007999
2018.3534,98.078586
2020.2171,97.805044
2022.0808,97.591149
2023.9444,97.663720
2025.8081,97.447806
2027.6718,97.396548
2029.5355,97.637696
2031.3991,97.839135
2033.2628,97.819422
2035.1265,97.586916
2036.9901,97.569127
2038.8538,97.625209
2040.7175,97.579196
2042.5811,97.552166
2044.4448,97.376958
2046.3085,97.232443
2048.1721,97.400693
2050.0358,97.596495
2051.8995,97.697499
2053.7631,97.664991
2055.6268,97.477034
2057.4905,97.523921
2059.3542,97.723790
2061.2178,97.696267
2063.0815,97.493494
2064.9452,97.396672
2066.8088,97.443321
2068.6725,97.571072
2070.5362,97.661957
2072.3998,97.569687
2074.2635,97.540317
2076.1272,97.590859
2077.9908,97.444744
2079.8545,97.365256
2081.7182,97.464942
2083.5819,97.477587
2085.4455,97.486641
2087.3092,97.527772
2089.1729,97.540061
2091.0365,97.538821
2092.9002,97.641645
2094.7639,97.792641
2096.6275,97.704007
2098.4912,97.506572
2100.3549,97.497067
2102.2185,97.532306
2104.0822,97.442054
2105.9459,97.410731
2107.8095,97.464616
2109.6732,97.506045
2111.5369,97.486101
2113.4006,97.486736
2115.2642,97.533317
2117.1279,97.644539
2118.9916,97.711439
2120.8552,97.747749
2122.7189,97.889180
2124.5826,97.918658
2126.4462,97.890381
2128.3099,97.849525
2130.1736,97.812427
2132.0372,97.900523
2133.9009,97.897781
2135.7646,97.812388
2137.6282,97.788919
2139.4919,98.116415
2141.3556,98.505154
2143.2193,98.259433
2145.0829,98.036392
2146.9466,97.941353
2148.8103,97.872712
2150.6739,97.985397
2152.5376,98.070960
2154.4013,98.437331
2156.2649,98.588753
2158.1286,98.003815
2159.9923,97.665537
2161.8559,97.693478
2163.7196,97.533738
2165.5833,97.401193
2167.4470,97.252828
2169.3106,97.252345
2171.1743,97.791196
2173.0380,98.211763
2174.9016,98.153469
2176.7653,97.912754
2178.6290,97.846726
2180.4926,98.042743
2182.3563,97.911532
2184.2200,97.828340
2186.0836,98.062815
2187.9473,97.964191
2189.8110,97.551656
2191.6746,97.276572
2193.5383,97.389898
2195.4020,97.638000
2197.2657,97.767606
2199.1293,97.614760
2200.9930,97.365408
2202.8567,97.488480
2204.7203,97.674089
2206.5840,97.690696
2208.4477,97.611144
2210.3113,97.529008
2212.1750,97.708890
2214.0387,97.756750
2215.9023,97.605619
2217.7660,97.814615
2219.6297,97.771243
2221.4934,97.209338
2223.3570,96.989408
2225.2207,97.305205
2227.0844,97.558716
2228.9480,97.517894
2230.8117,97.494287
2232.6754,97.470661
2234.5390,97.398093
2236.4027,97.522433
2238.2664,97.606978
2240.1300,97.568229
2241.9937,97.519545
2243.8574,97.520556
2245.7210,97.431284
2247.5847,97.387505
2249.4484,97.514328
2251.3121,97.394981
2253.1757,97.351541
2255.0394,97.400841
2256.9031,97.417614
2258.7667,97.481958
2260.6304,97.460549
2262.4941,97.408854
2264.3577,97.282944
2266.2214,97.206022
2268.0851,97.177669
2269.9487,97.216462
2271.8124,97.331328
2273.6761,97.301283
2275.5397,97.222980
2277.4034,97.213107
2279.2671,97.313534
2281.1308,97.314170
2282.9944,97.155528
2284.8581,97.044565
2286.7218,97.008401
2288.5854,97.119785
2290.4491,97.224075
2292.3128,97.187996
2294.1764,97.229215
2296.0401,97.301495
2297.9038,97.218945
2299.7674,97.162041
2301.6311,97.173853
2303.4948,97.165226
2305.3585,97.193695
2307.2221,97.214019
2309.0858,97.216892
2310.9495,97.256972
2312.8131,97.309263
2314.6768,97.261488
2316.5405,97.189000
2318.4041,97.201849
2320.2678,97.122985
2322.1315,96.962081
2323.9951,97.014315
2325.8588,97.242160
2327.7225,97.321819
2329.5861,97.296174
2331.4498,97.319842
2333.3135,97.316825
2335.1772,97.342445
2337.0408,97.385712
2338.9045,97.381610
2340.7682,97.343500
2342.6318,97.338065
2344.4955,97.384741
2346.3592,97.404192
2348.2228,97.417826
2350.0865,97.455959
2351.9502,97.433032
2353.8138,97.402320
2355.6775,97.419916
2357.5412,97.444259
2359.4049,97.504184
2361.2685,97.452902
2363.1322,97.393281
2364.9959,97.447698
2366.8595,97.516451
2368.7232,97.484721
2370.5869,97.434202
2372.4505,97.428778
2374.3142,97.414231
2376.1779,97.428203
2378.0415,97.427225
2379.9052,97.400233
2381.7689,97.358916
2383.6325,97.382368
2385.4962,97.441781
2387.3599,97.385328
2389.2236,97.303433
2391.0872,97.332394
2392.9509,97.393374
2394.8146,97.399425
2396.6782,97.365501
2398.5419,97.322086
2400.4056,97.345734
2402.2692,97.410570
2404.1329,97.421827
2405.9966,97.423760
2407.8602,97.384315
2409.7239,97.275522
2411.5876,97.266761
2413.4512,97.341705
2415.3149,97.332947
2417.1786,97.316001
2419.0423,97.334219
2420.9059,97.345223
2422.7696,97.353983
2424.6333,97.358735
2426.4969,97.374855
2428.3606,97.375309
2430.2243,97.331590
2432.0879,97.262380
2433.9516,97.236614
2435.8153,97.270094
2437.6789,97.299495
2439.5426,97.259751
2441.4063,97.177989
2443.2700,97.115630
2445.1336,97.105501
2446.9973,97.219887
2448.8610,97.319276
2450.7246,97.313276
2452.5883,97.290967
2454.4520,97.228148
2456.3156,97.182455
2458.1793,97.194411
2460.0430,97.265981
2461.9066,97.355414
2463.7703,97.325477
2465.6340,97.279866
