Wavenumber,Intensity
1548.7089,98.183777
1550.5725,98.217065
1552.4362,98.246801
1554.2999,98.264986
1556.1635,98.274822
1558.0272,98.187939
1559.8909,98.187023
1561.7546,98.281413
1563.6182,98.303321
1565.4819,98.301931
1567.3456,98.285944
1569.2092,98.276635
1571.0729,98.318968
1572.9366,98.322484
1574.8002,98.256902
1576.6639,98.247747
1578.5276,98.308315
1580.3912,98.304072
1582.2549,98.309875
1584.1186,98.340635
1585.9822,98.334653
1587.8459,98.325732
1589.7096,98.327517
1591.5733,98.344340
1593.4369,98.369989
1595.3006,98.361657
1597.1643,98.340911
1599.0279,98.356748
1600.8916,98.372367
1602.7553,98.363929
1604.6189,98.360579
1606.4826,98.370771
1608.3463,98.371812
1610.2099,98.382243
1612.0736,98.415547
1613.9373,98.412034
1615.8010,98.377126
1617.6646,98.410692
1619.5283,98.463085
1621.3920,98.433343
1623.2556,98.374492
1625.1193,98.372567
1626.9830,98.389212
1628.8466,98.439081
1630.7103,98.469278
1632.5740,98.427281
1634.4376,98.403742
1636.3013,98.466099
1638.1650,98.463452
1640.0286,98.420099
1641.8923,98.430511
1643.7560,98.436366
1645.6197,98.404344
1647.4833,98.429450
1649.3470,98.477008
1651.2107,98.439342
1653.0743,98.393689
1654.9380,98.464135
1656.8017,98.489338
1658.6653,98.498578
1660.5290,98.497148
1662.3927,98.487763
1664.2563,98.514896
1666.1200,98.519366
1667.9837,98.502826
1669.8474,98.522889
1671.7110,98.538411
1673.5747,98.527110
1675.4384,98.566418
1677.3020,98.639928
1679.1657,98.645606
1681.0294,98.610050
1682.8930,98.571229
1684.7567,98.589096
1686.6204,98.635615
1688.4840,98.652454
1690.3477,98.678551
1692.2114,98.694610
1694.0750,98.691708
1695.9387,98.693706
1697.8024,98.663704
1699.6661,98.634257
1701.5297,98.721504
1703.3934,98.734030
1705.2571,98.689395
1707.1207,98.724324
1708.9844,98.764390
1710.8481,98.765575
1712.7117,98.774963
1714.5754,98.804149
1716.4391,98.776836
1718.3027,98.763398
1720.1664,98.833592
1722.0301,98.856123
1723.8937,98.861151
1725.7574,98.872651
1727.6211,98.868292
1729.4848,98.857124
1731.3484,98.847076
1733.2121,98.814630
1735.0758,98.880382
1736.9394,98.946405
1738.8031,98.910760
1740.6668,98.899010
1742.5304,98.892258
1744.3941,98.859529
1746.2578,98.855116
1748.1214,98.831941
1749.9851,98.800607
1751.8488,98.812400
1753.7125,98.821699
1755.5761,98.777964
1757.4398,98.735097
1759.3035,98.749542
1761.1671,98.760306
1763.0308,98.758382
1764.8945,98.779475
1766.7581,98.810432
1768.6218,98.824078
1770.4855,98.781318
1772.3491,98.769598
1774.2128,98.818513
1776.0765,98.818905
1777.9401,98.805080
1779.8038,98.778516
1781.6675,98.754616
1783.5312,98.739604
1785.3948,98.747735
1787.2585,98.767672
1789.1222,98.758384
1790.9858,98.780845
1792.8495,98.829310
1794.7132,98.815143
1796.5768,98.787373
1798.4405,98.800782
1800.3042,98.808296
1802.1678,98.795747
1804.0315,98.797055
1805.8952,98.803086
1807.7589,98.827527
1809.6225,98.839421
1811.4862,98.820705
1813.3499,98.827954
1815.2135,98.862898
1817.0772,98.869946
1818.9409,98.842746
1820.8045,98.854767
1822.6682,98.868929
1824.5319,98.861831
1826.3955,98.868020
1828.2592,98.816892
1830.1229,98.832294
1831.9865,98.937554
1833.8502,98.983045
1835.7139,98.981969
1837.5776,98.935994
1839.4412,98.870891
1841.3049,98.803303
1843.1686,98.784862
1845.0322,98.846630
1846.8959,98.902054
1848.7596,98.939541
1850.6232,98.949472
1852.4869,98.976531
1854.3506,99.006422
1856.2142,98.956438
1858.0779,98.872629
1859.9416,98.910756
1861.8052,99.003910
1863.6689,98.949470
1865.5326,98.847776
1867.3963,98.883096
1869.2599,99.019965
1871.1236,99.023397
1872.9873,98.937393
1874.8509,98.932275
1876.7146,98.959335
1878.5783,98.952505
1880.4419,98.914965
1882.3056,98.939581
1884.1693,99.012668
1886.0329,99.013342
1887.8966,98.951403
1889.7603,98.893181
1891.6240,98.863776
1893.4876,98.896384
1895.3513,98.965140
1897.2150,98.939621
1899.0786,98.920867
1900.9423,98.995791
1902.8060,99.024785
1904.6696,98.962846
1906.5333,98.952024
1908.3970,98.901007
1910.2606,98.750672
1912.1243,98.810613
1913.9880,98.986590
1915.8516,99.104722
1917.7153,99.166287
1919.5790,99.104964
1921.4427,98.955399
1923.3063,98.937437
1925.1700,98.992537
1927.0337,99.013049
1928.8973,99.097874
1930.7610,99.028635
1932.6247,98.953640
1934.4883,99.098710
1936.3520,99.212404
1938.2157,99.163036
1940.0793,99.149540
1941.9430,99.269915
1943.8067,99.274714
1945.6704,99.132447
1947.5340,98.922728
1949.3977,98.999743
1951.2614,99.306517
1953.1250,99.378818
1954.9887,99.189371
1956.8524,99.053777
1958.7160,99.345914
1960.5797,99.634130
1962.4434,99.306850
1964.3070,99.116016
1966.1707,99.250830
1968.0344,99.285476
1969.8980,99.351979
1971.7617,99.320104
1973.6254,99.142762
1975.4891,99.094404
1977.3527,98.842642
1979.2164,98.662487
1981.0801,98.835610
1982.9437,99.032852
1984.8074,99.099440
1986.6711,99.155753
1988.5347,99.154159
1990.3984,99.172031
1992.2621,99.268555
1994.1257,99.228167
1995.9894,99.372940
1997.8531,99.474351
1999.7167,99.308601
2001.5804,99.331456
2003.4441,99.340807
2005.3078,98.982875
2007.1714,98.766335
2009.0351,99.164753
2010.8988,99.699385
2012.7624,99.870667
2014.6261,99.524277
2016.4898,99.028304
2018.3534,98.839858
2020.2171,99.184766
2022.0808,99.669707
2023.9444,99.437627
2025.8081,99.032601
2027.6718,99.336808
2029.5355,99.531145
2031.3991,99.161117
2033.2628,99.134903
2035.1265,99.047498
2036.9901,98.751937
2038.8538,98.929408
2040.7175,99.152184
2042.5811,99.250325
2044.4448,99.286789
2046.3085,99.092982
2048.1721,99.030402
2050.0358,98.956765
2051.8995,99.104713
2053.7631,99.245547
2055.6268,99.138913
2057.4905,99.055070
2059.3542,99.094479
2061.2178,99.160995
2063.0815,98.994322
2064.9452,98.893651
2066.8088,98.974335
2068.6725,99.023788
2070.5362,98.961502
2072.3998,98.770829
2074.2635,98.770313
2076.1272,99.018072
2077.9908,99.150809
2079.8545,99.069222
2081.7182,98.933117
2083.5819,98.820832
2085.4455,98.860240
2087.3092,98.999455
2089.1729,99.053426
