Wavenumber,Intensity
1692.2114,98.890147
1694.0750,98.934386
1695.9387,98.940423
1697.8024,98.935378
1699.6661,98.893274
1701.5297,98.811639
1703.3934,98.861291
1705.2571,98.877323
1707.1207,98.857727
1708.9844,98.859058
1710.8481,98.877523
1712.7117,98.890780
1714.5754,98.868744
1716.4391,98.864242
1718.3027,98.849222
1720.1664,98.827201
1722.0301,98.838605
1723.8937,98.846312
1725.7574,98.848235
1727.6211,98.876655
1729.4848,98.899236
1731.3484,98.887428
1733.2121,98.891103
1735.0758,98.872020
1736.9394,98.905028
1738.8031,98.960389
1740.6668,98.989447
1742.5304,99.037461
1744.3941,99.082438
1746.2578,99.109508
1748.1214,99.125359
1749.9851,99.123910
1751.8488,99.090524
1753.7125,99.093510
1755.5761,99.130798
1757.4398,99.116233
1759.3035,99.088014
1761.1671,99.073633
1763.0308,99.097833
1764.8945,99.162259
1766.7581,99.156513
1768.6218,99.130664
1770.4855,99.146824
1772.3491,99.101706
1774.2128,99.076080
1776.0765,99.114542
1777.9401,99.086387
1779.8038,99.071263
1781.6675,99.121206
1783.5312,99.149700
1785.3948,99.154427
1787.2585,99.131236
1789.1222,99.115923
1790.9858,99.131393
1792.8495,99.118533
1794.7132,99.106378
1796.5768,99.115921
1798.4405,99.125928
1800.3042,99.128735
1802.1678,99.161272
1804.0315,99.194729
1805.8952,99.171049
1807.7589,99.164742
1809.6225,99.175972
1811.4862,99.170218
1813.3499,99.230655
1815.2135,99.283227
1817.0772,99.239555
1818.9409,99.206068
1820.8045,99.200695
1822.6682,99.215859
1824.5319,99.214777
1826.3955,99.212121
1828.2592,99.264673
1830.1229,99.264480
1831.9865,99.244353
1833.8502,99.224396
1835.7139,99.206066
1837.5776,99.217419
1839.4412,99.216715
1841.3049,99.263139
1843.1686,99.353389
1845.0322,99.344300
1846.8959,99.304240
1848.7596,99.277470
1850.6232,99.285307
1852.4869,99.308941
1854.3506,99.263935
1856.2142,99.268784
1858.0779,99.332236
1859.9416,99.323533
1861.8052,99.284611
1863.6689,99.234146
1865.5326,99.219722
1867.3963,99.301202
1869.2599,99.305115
1871.1236,99.288900
1872.9873,99.330129
1874.8509,99.323674
1876.7146,99.247354
1878.5783,99.252401
1880.4419,99.342127
1882.3056,99.360671
1884.1693,99.316975
1886.0329,99.297324
1887.8966,99.276266
1889.7603,99.253466
1891.6240,99.292895
1893.4876,99.324264
1895.3513,99.386756
1897.2150,99.438277
1899.0786,99.431459
1900.9423,99.440229
1902.8060,99.388084
1904.6696,99.334307
1906.5333,99.395858
1908.3970,99.420400
1910.2606,99.365004
1912.1243,99.329041
1913.9880,99.373122
1915.8516,99.401167
1917.7153,99.366380
1919.5790,99.397318
1921.4427,99.512450
1923.3063,99.546752
1925.1700,99.464110
1927.0337,99.410889
1928.8973,99.366600
1930.7610,99.358889
1932.6247,99.413198
1934.4883,99.453402
1936.3520,99.414494
1938.2157,99.370856
1940.0793,99.572646
1941.9430,99.692204
1943.8067,99.535621
1945.6704,99.561513
1947.5340,99.678223
1949.3977,99.616692
1951.2614,99.525706
1953.1250,99.581013
1954.9887,99.599440
1956.8524,99.711133
1958.7160,99.808176
1960.5797,99.686217
1962.4434,99.745901
1964.3070,99.645554
1966.1707,99.478829
1968.0344,99.759413
1969.8980,99.810543
1971.7617,99.472874
1973.6254,99.529312
1975.4891,99.664015
1977.3527,99.434390
1979.2164,99.375273
1981.0801,99.303929
1982.9437,99.043414
1984.8074,99.114552
1986.6711,99.240223
1988.5347,99.162294
1990.3984,99.174402
1992.2621,99.186784
1994.1257,99.400167
1995.9894,99.541802
1997.8531,99.536205
1999.7167,99.757364
2001.5804,99.790021
2003.4441,99.693350
2005.3078,99.705412
2007.1714,99.578655
2009.0351,99.467237
2010.8988,99.198317
2012.7624,99.191538
2014.6261,99.441867
2016.4898,99.520897
2018.3534,99.659054
2020.2171,99.520920
2022.0808,99.257772
2023.9444,99.645469
2025.8081,100.068881
2027.6718,99.920066
2029.5355,99.514423
2031.3991,99.348667
2033.2628,99.392336
2035.1265,99.210331
2036.9901,99.074934
2038.8538,99.085020
2040.7175,99.289803
2042.5811,99.481656
2044.4448,99.291743
2046.3085,99.139184
2048.1721,99.058511
2050.0358,99.036213
2051.8995,99.164075
2053.7631,99.103625
2055.6268,99.110098
2057.4905,99.354108
2059.3542,99.414765
2061.2178,99.182275
2063.0815,99.095846
2064.9452,99.187557
2066.8088,99.115584
2068.6725,99.062137
2070.5362,99.044815
2072.3998,98.970531
2074.2635,99.066883
2076.1272,99.207911
2077.9908,99.153048
2079.8545,99.001540
2081.7182,98.990688
2083.5819,99.037054
2085.4455,99.085250
2087.3092,99.166373
2089.1729,99.225094
2091.0365,99.303346
2092.9002,99.240240
2094.7639,99.113446
2096.6275,99.094825
2098.4912,99.189678
2100.3549,99.274473
2102.2185,99.169590
2104.0822,99.118039
2105.9459,99.085810
2107.8095,99.019070
2109.6732,98.973165
2111.5369,99.057333
2113.4006,99.199289
2115.2642,99.205876
2117.1279,99.214761
2118.9916,99.271475
2120.8552,99.325134
2122.7189,99.338032
2124.5826,99.364171
2126.4462,99.496473
2128.3099,99.553890
2130.1736,99.560211
2132.0372,99.734340
2133.9009,99.853597
2135.7646,99.752512
2137.6282,99.553143
2139.4919,99.490410
2141.3556,99.532169
2143.2193,99.476132
2145.0829,99.555815
2146.9466,99.727033
2148.8103,99.863741
2150.6739,100.055901
2152.5376,100.216823
2154.4013,100.169429
2156.2649,100.021199
2158.1286,99.766161
2159.9923,99.347075
2161.8559,99.311151
2163.7196,99.275725
2165.5833,99.213254
2167.4470,99.393181
2169.3106,99.463845
2171.1743,99.535843
2173.0380,99.600333
2174.9016,99.406924
2176.7653,99.039317
2178.6290,99.167803
2180.4926,99.557547
2182.3563,99.501140
2184.2200,99.506662
2186.0836,99.680741
2187.9473,99.710021
2189.8110,99.524013
2191.6746,99.267966
2193.5383,99.152838
2195.4020,99.204433
2197.2657,99.434078
2199.1293,99.497537
2200.9930,99.319897
2202.8567,99.148536
2204.7203,99.181752
2206.5840,99.300953
2208.4477,99.157540
2210.3113,99.075710
2212.1750,99.320951
2214.0387,99.531433
2215.9023,99.417344
2217.7660,99.409473
2219.6297,99.456977
2221.4934,99.299747
2223.3570,99.210544
2225.2207,99.195102
2227.0844,99.154083
2228.9480,99.261930
