Wavenumber,Intensity
1798.4405,98.604910
1800.3042,98.640534
1802.1678,98.636757
1804.0315,98.608247
1805.8952,98.619304
1807.7589,98.641618
1809.6225,98.678740
1811.4862,98.673995
1813.3499,98.629382
1815.2135,98.711101
1817.0772,98.764967
1818.9409,98.715756
1820.8045,98.662301
1822.6682,98.685005
1824.5319,98.723237
1826.3955,98.674478
1828.2592,98.738638
1830.1229,98.718663
1831.9865,98.631127
1833.8502,98.685671
1835.7139,98.702056
1837.5776,98.713561
1839.4412,98.757995
1841.3049,98.806395
1843.1686,98.781855
1845.0322,98.657204
1846.8959,98.677493
1848.7596,98.759360
1850.6232,98.771430
1852.4869,98.756595
1854.3506,98.716887
1856.2142,98.724958
1858.0779,98.689635
1859.9416,98.662678
1861.8052,98.707125
1863.6689,98.732090
1865.5326,98.733994
1867.3963,98.839531
1869.2599,98.882951
1871.1236,98.849670
1872.9873,98.784420
1874.8509,98.748894
1876.7146,98.773833
1878.5783,98.761489
1880.4419,98.776501
1882.3056,98.805078
1884.1693,98.769146
1886.0329,98.862120
1887.8966,98.986635
1889.7603,98.940157
1891.6240,98.799012
1893.4876,98.776197
1895.3513,98.794842
1897.2150,98.749775
1899.0786,98.690960
1900.9423,98.701067
1902.8060,98.796709
1904.6696,98.937300
1906.5333,98.896549
1908.3970,98.771535
1910.2606,98.767775
1912.1243,98.830928
1913.9880,98.851651
1915.8516,98.932222
1917.7153,98.965311
1919.5790,98.936022
1921.4427,99.010220
1923.3063,99.036339
1925.1700,98.930599
1927.0337,98.881069
1928.8973,98.828458
1930.7610,98.829304
1932.6247,98.979801
1934.4883,99.115059
1936.3520,99.086762
1938.2157,99.030052
1940.0793,99.077663
1941.9430,99.061685
1943.8067,98.905253
1945.6704,98.936561
1947.5340,98.989701
1949.3977,99.155458
1951.2614,99.128732
1953.1250,99.069719
1954.9887,99.009247
1956.8524,98.912048
1958.7160,99.042105
1960.5797,99.391440
1962.4434,99.583251
1964.3070,99.360854
1966.1707,99.043687
1968.0344,99.061801
1969.8980,99.050091
1971.7617,99.116877
1973.6254,99.301589
1975.4891,99.368819
1977.3527,99.165250
1979.2164,98.958382
1981.0801,98.908023
1982.9437,98.995318
1984.8074,98.989539
1986.6711,98.872733
1988.5347,98.772501
1990.3984,98.913939
1992.2621,99.016140
1994.1257,99.316540
1995.9894,99.698374
1997.8531,99.463367
1999.7167,99.183193
2001.5804,99.419030
2003.4441,99.440883
2005.3078,99.194176
2007.1714,99.052790
2009.0351,99.061646
2010.8988,98.903068
2012.7624,99.076145
2014.6261,99.441566
2016.4898,99.552929
2018.3534,99.320871
2020.2171,98.880396
2022.0808,99.032880
2023.9444,99.306356
2025.8081,99.223103
2027.6718,99.037921
2029.5355,98.912340
2031.3991,99.133607
2033.2628,99.403036
2035.1265,99.376071
2036.9901,98.760710
2038.8538,98.552856
2040.7175,99.113375
2042.5811,99.423381
2044.4448,99.088440
2046.3085,98.893062
2048.1721,99.023398
2050.0358,99.074614
2051.8995,99.044875
2053.7631,98.865027
2055.6268,98.807486
2057.4905,98.939239
2059.3542,98.934878
2061.2178,98.856839
2063.0815,98.892428
2064.9452,98.954540
2066.8088,98.890681
2068.6725,98.929946
2070.5362,98.884988
2072.3998,98.819266
2074.2635,99.016747
2076.1272,99.067978
2077.9908,98.816513
2079.8545,98.798399
2081.7182,98.970314
2083.5819,99.053241
2085.4455,98.963986
2087.3092,98.820138
2089.1729,98.847594
2091.0365,99.122124
2092.9002,99.305233
2094.7639,99.308082
2096.6275,99.147059
2098.4912,98.924974
2100.3549,98.753550
2102.2185,98.797265
2104.0822,98.967839
2105.9459,99.082660
2107.8095,99.025704
2109.6732,98.839491
2111.5369,98.673905
2113.4006,98.759377
2115.2642,98.924875
2117.1279,99.065984
2118.9916,99.210482
2120.8552,99.147889
2122.7189,98.951976
2124.5826,99.034712
2126.4462,99.185052
2128.3099,99.235282
2130.1736,99.247916
2132.0372,99.108251
2133.9009,99.028302
2135.7646,99.176362
2137.6282,99.211529
2139.4919,99.226699
2141.3556,99.260487
2143.2193,99.351240
2145.0829,99.476620
2146.9466,99.566035
2148.8103,99.343331
2150.6739,99.218017
2152.5376,99.537402
2154.4013,99.913985
2156.2649,99.892601
2158.1286,99.427399
2159.9923,98.720702
2161.8559,98.786419
2163.7196,99.056389
2165.5833,99.064102
2167.4470,99.268144
2169.3106,99.238587
2171.1743,99.181941
2173.0380,99.429168
2174.9016,99.315122
2176.7653,99.195170
2178.6290,98.936219
2180.4926,98.829882
2182.3563,98.864183
2184.2200,98.980164
2186.0836,99.234593
2187.9473,99.378943
2189.8110,99.177195
2191.6746,98.992521
2193.5383,99.038370
2195.4020,99.346366
2197.2657,99.351588
2199.1293,99.097127
2200.9930,99.010098
2202.8567,98.831728
2204.7203,98.711713
2206.5840,98.909902
2208.4477,99.119791
2210.3113,99.095361
2212.1750,99.026828
2214.0387,98.940541
2215.9023,98.892871
2217.7660,98.876640
2219.6297,98.777631
2221.4934,98.752004
2223.3570,98.820092
2225.2207,99.026017
2227.0844,99.307083
2228.9480,99.142161
2230.8117,98.828598
2232.6754,98.703629
2234.5390,98.770140
2236.4027,98.887336
2238.2664,98.844764
2240.1300,98.998984
2241.9937,98.975365
2243.8574,98.756110
2245.7210,98.807284
2247.5847,98.824476
2249.4484,98.664116
2251.3121,98.710561
2253.1757,98.881808
2255.0394,98.913449
2256.9031,98.789564
2258.7667,98.726742
2260.6304,98.740630
2262.4941,98.836373
2264.3577,98.935606
2266.2214,98.869406
2268.0851,98.727907
2269.9487,98.685493
2271.8124,98.804351
2273.6761,98.920623
2275.5397,98.868755
2277.4034,98.865236
2279.2671,98.808216
2281.1308,98.665749
2282.9944,98.652258
2284.8581,98.666833
2286.7218,98.561338
2288.5854,98.570938
2290.4491,98.682384
2292.3128,98.718140
2294.1764,98.679379
2296.0401,98.712140
2297.9038,98.749949
2299.7674,98.747529
2301.6311,98.763009
2303.4948,98.771136
2305.3585,98.703233
2307.2221,98.670721
2309.0858,98.742502
2310.9495,98.775246
2312.8131,98.770539
2314.6768,98.705956
2316.5405,98.651210
2318.4041,98.635235
2320.2678,98.631842
2322.1315,98.650388
2323.9951,98.695826
2325.8588,98.793466
2327.7225,98.870402
2329.5861,98.868389
2331.4498,98.840474
2333.3135,98.889116
2335.1772,98.950870
2337.0408,98.941360
2338.9045,98.843655
2340.7682,98.719525
2342.6318,98.735205
2344.4955,98.831950
2346.3592,98.786531
2348.2228,98.820347
2350.0865,98.925622
2351.9502,98.929580
2353.8138,98.876875
2355.6775,98.876928
2357.5412,98.913270
2359.4049,98.960887
2361.2685,98.938101
2363.1322,98.910302
2364.9959,98.868833
2366.8595,98.735703
2368.7232,98.676997
2370.5869,98.790337
2372.4505,98.854574
2374.3142,98.916333
2376.1779,98.945007
2378.0415,98.917253
2379.9052,98.955392
2381.7689,98.977790
2383.6325,98.891726
2385.4962,98.921727
2387.3599,98.978314
2389.2236,98.942740
2391.0872,98.970443
2392.9509,98.986417
2394.8146,98.941233
2396.6782,98.983165
2398.5419,98.967996
2400.4056,98.870062
2402.2692,98.871378
2404.1329,98.918723
2405.9966,98.893519
2407.8602,98.858630
2409.7239,98.928009
2411.5876,98.972754
2413.4512,98.948189
2415.3149,98.931324
2417.1786,98.956261
2419.0423,99.028225
2420.9059,98.954519
2422.7696,98.950431
2424.6333,99.013294
2426.4969,99.048544
2428.3606,99.023877
2430.2243,98.984068
2432.0879,98.985168
2433.9516,99.011560
2435.8153,98.976047
2437.6789,98.897889
2439.5426,98.890651
2441.4063,98.934882
2443.2700,98.853081
2445.1336,98.876241
2446.9973,98.975812
2448.8610,98.942559
2450.7246,98.941627
2452.5883,98.972261
2454.4520,98.905367
2456.3156,98.935646
2458.1793,99.019293
2460.0430,99.067459
2461.9066,99.050668
2463.7703,98.993548
2465.6340,98.988505
2467.4976,98.958498
2469.3613,98.995379
2471.2250,99.040660
2473.0887,99.006411
2474.9523,98.935617
2476.8160,98.931511
2478.6797,98.949941
2480.5433,99.036125
2482.4070,99.022306
2484.2707,98.917736
2486.1343,99.002455
2487.9980,99.022235
2489.8617,98.888925
2491.7253,98.864840
2493.5890,98.943173
2495.4527,99.000260
2497.3164,99.035829
2499.1800,99.012780
2501.0437,98.945621
2502.9074,98.948527
2504.7710,98.969649
2506.6347,99.003924
2508.4984,99.015096
2510.3620,98.956060
2512.2257,98.913434
2514.0894,98.874573
2515.9530,98.902576
2517.8167,98.956685
2519.6804,98.961140
2521.5440,98.884095
2523.4077,98.872765
2525.2714,98.926771
2527.1351,98.956069
2528.9987,98.909442
2530.8624,98.913619
2532.7261,98.975927
2534.5897,98.998135
2536.4534,98.913394
2538.3171,98.958522
2540.1807,99.070989
2542.0444,99.057448
2543.9081,99.043676
2545.7717,99.019588
2547.6354,98.981666
2549.4991,99.010428
2551.3627,99.008927
2553.2264,98.989966
2555.0901,98.972177
2556.9538,98.972430
2558.8174,98.976497
2560.6811,98.960398
2562.5448,98.943463
2564.4084,98.912665
2566.2721,98.911495
2568.1358,99.050835
2569.9994,99.028008
2571.8631,98.946180
2573.7268,98.946471
2575.5904,99.030217
2577.4541,99.023974
2579.3178,98.897135
2581.1815,98.880723
2583.0451,98.994040
2584.9088,99.000538
2586.7725,98.941966
2588.6361,98.964048
2590.4998,99.035665
2592.3635,99.014158
2594.2271,99.009256
2596.0908,99.010207
2597.9545,98.984399
2599.8181,98.937832
2601.6818,98.892853
2603.5455,98.918973
2605.4091,98.908940
2607.2728,98.853701
2609.1365,98.845173
2611.0002,98.834417
2612.8638,98.841055
2614.7275,98.855500
2616.5912,98.867981
2618.4548,98.914359
2620.3185,98.984012
2622.1822,99.007524
2624.0458,98.992839
2625.9095,98.975917
2627.7732,98.894595
2629.6368,98.860227
2631.5005,98.915801
2633.3642,98.916063
2635.2279,98.916835
2637.0915,98.900739
2638.9552,98.920874
2640.8189,98.905016
2642.6825,98.854233
2644.5462,98.853943
2646.4099,98.889681
2648.2735,98.914909
2650.1372,98.936758
2652.0009,98.938532
2653.8645,98.954280
2655.7282,98.965747
2657.5919,98.937486
2659.4555,98.929867
2661.3192,98.957114
2663.1829,98.982920
2665.0466,99.004637
2666.9102,99.019472
2668.7739,99.009472
2670.6376,99.028608
2672.5012,99.076332
2674.3649,99.085743
2676.2286,99.076559
2678.0922,99.075471
2679.9559,99.028908
2681.8196,98.979137
2683.6832,99.008821
2685.5469,99.034114
2687.4106,99.048771
2689.2742,99.062020
2691.1379,99.018085
2693.0016,98.976070
2694.8653,98.994756
2696.7289,99.019769
2698.5926,99.011664
2700.4563,99.042026
2702.3199,99.039979
2704.1836,98.979742
2706.0473,98.994128
2707.9109,99.042092
2709.7746,99.048048
2711.6383,99.012860
2713.5019,98.987086
2715.3656,98.975769
2717.2293,98.978141
2719.0930,99.054529
2720.9566,99.082204
2722.8203,99.054721
2724.6840,99.032112
2726.5476,99.067022
2728.4113,99.107254
2730.2750,99.103091
2732.1386,99.095196
2734.0023,99.066263
2735.8660,99.096471
2737.7296,99.057222
2739.5933,99.011309
2741.4570,98.996947
2743.3206,98.981482
2745.1843,99.006137
2747.0480,99.011848
2748.9117,99.012550
2750.7753,99.022725
2752.6390,99.040741
2754.5027,99.036138
2756.3663,99.006122
2758.2300,99.020068
2760.0937,99.040755
2761.9573,99.009355
2763.8210,99.062262
2765.6847,99.081797
2767.5483,99.003676
2769.4120,98.968417
2771.2757,98.966301
2773.1394,99.002465
2775.0030,98.991878
2776.8667,98.975802
2778.7304,99.000230
2780.5940,99.044063
2782.4577,99.037605
2784.3214,98.960081
2786.1850,98.963224
2788.0487,99.002851
2789.9124,99.005719
2791.7760,99.065221
2793.6397,99.061640
2795.5034,98.965880
2797.3670,98.948223
2799.2307,99.015067
2801.0944,99.041683
2802.9581,99.072193
2804.8217,99.039595
2806.6854,98.965991
2808.5491,98.887870
2810.4127,98.924126
2812.2764,99.021413
2814.1401,99.025899
2816.0037,98.993240
